type,n,N,cr,density,lin_regress,lin_regress_err,lin_regress_r2,opt_linregress,opt_linregress_err,opt_linregress_r2,hyper_fit,hyper_fit_err,hyper_fit_r2,sqrt_fit,sqrt_fit_err,sqrt_fit_r2,piece_fit,piece_fit_err,piece_fit_r2,shapiro
PDES,28.0,200.0,0.1,875.8184267761193,,,,297.875366,2.7801055246865047,0.998546123268755,294.2056893119604,0.5554540302733426,0.9985608595983464,298.75131977722924,2.885569351283313,0.9991183144326324,294.4927174022171,0.5485505543166401,0.9985586080750928,293.2004495420667
PDES,28.0,200.0,1.0,875.8184267761193,,,,256.631378,2.4606169207558524,0.9988167020781794,254.69934988831395,0.7281399026621149,0.9987792748516796,251.29315501961912,1.0091343065591285,0.9988117858810626,254.77127157495903,0.710211698775681,0.9987785584981878,129.71449148337723
PDES,28.0,200.0,10.0,875.8184267761193,,,,358.669708,7.772379849638543,0.9992455268288208,152.92994400440824,2.009676250122101,0.9982137836439038,409.1737377253327,0.7055689805252594,0.9991870094900472,407.75363986890784,4462070.527227677,0.9973134079787064,439.9710383235312
PDES,38.0,50.0,0.01,881.9001384513716,,,,312.62561,5.266889098286057,0.9942816692197816,319.2478553321503,0.7488350359946033,0.9942800910784808,329.70196703980145,1.5571942046480105,0.994368522527659,319.2320943883905,0.7316543773050868,0.9942765140121048,345.2664656725529
PDES,38.0,50.0,0.1,881.9001384513716,,,,288.167297,4.225172400690269,0.995381816891197,283.5472712811823,0.857253678034684,0.9953926810991536,293.15118376694664,1.6610916733758403,0.9957880369049876,283.7779235023536,0.837097682424708,0.9953913027230488,253.17855080106835
PDES,38.0,50.0,10.0,881.9001384513716,,,,356.386444,10.171286407164414,0.9988343307370344,154.70488790333394,3.384293833261526,0.9975081269466884,414.2316597572169,inf,0.9985048987237936,414.2317139954889,0.5929937292085042,0.9985048987238088,460.95838020885856
PDES,38.0,100.0,0.01,880.0383455771145,,,,313.891785,5.031957766251613,0.9957145178433132,314.7752342097089,0.7613560049061155,0.9956410452932036,330.1958961306916,405.40594883760514,0.9967493699820374,314.8515725986249,0.743774170836196,0.9956364315085154,349.15470198099
PDES,38.0,100.0,0.1,880.0383455771145,,,,295.790436,3.58782861392709,0.9977673818579844,289.97034610352665,0.707521232947205,0.9977038085277056,289.47572699792937,1.148134497051258,0.9979301814185244,291.29712650784194,0.6914853378719144,0.9977002903547224,191.4407801796384
PDES,38.0,100.0,1.0,880.0383455771145,,,,302.651794,4.525888627937085,0.9987420508944506,284.3583199989238,0.7876065759335529,0.998697591329408,284.49633311451544,inf,0.998697852178068,284.4963312181733,0.7964483710702237,0.9986978521780776,207.39500357121003
PDES,38.0,100.0,10.0,880.0383455771145,,,,369.365112,6.7397029175709,0.9986000714774084,156.59694340330933,4.74872031924499,0.996968585783135,411.9972020090607,0.7225480002205361,0.9982585752625324,412.00743288218325,0.694066425854404,0.9982585713210992,541.9226723864608
PDES,38.0,150.0,0.01,865.9494000447761,,,,311.445709,3.5787454328542307,0.997488116483318,312.1626610854238,0.5264935973492053,0.9975090980840348,321.09449286633736,1.815827539537423,0.9978661392142996,312.1146094722464,0.5139443046028764,0.997506299297349,301.3711573036564
PDES,38.0,150.0,0.1,865.9494000447761,,,,319.942932,4.675683593880022,0.9976708758551348,319.8027253827533,0.6183439082574035,0.9976887564559296,355.18555982232283,9.838051156388453,0.998584991598668,320.0164168650408,0.6035347699474299,0.9976858992451112,336.6587476025907
PDES,38.0,150.0,1.0,865.9494000447761,,,,267.536713,4.047215958878211,0.9984285736638824,264.8639711675789,1.029206793318192,0.9984342926059524,319.93907669990523,782.9531910311593,0.9990127882901384,327.6152438963886,1.006813798915703,0.9984333756179204,351.60581138381764
PDES,38.0,150.0,10.0,865.9494000447761,,,,348.699432,4.984916477425301,0.9993844877029436,389.3526451783055,0.8691194657580392,0.9988250182492232,389.3642949858479,0.9793488080619224,0.9994209483958936,389.64462580568096,0.3975224182136853,0.9993505048187388,434.9869491075546
PDES,38.0,200.0,0.01,863.2368006218907,,,,293.876953,2.3939657082522854,0.9985778719703904,291.4947175745482,0.4625405790552051,0.9985731354623004,291.7016907697328,0.618580448646216,0.998635236268516,291.6303761444376,0.4518279075972814,0.9985714321368112,274.6342363893268
PDES,38.0,200.0,0.1,863.2368006218907,,,,355.062897,5.994584240891697,0.9967102626254344,351.96928917191127,0.6383885219023612,0.996732306546128,369.1090742428744,43.57930636170466,0.9986280515244156,350.7529022192576,0.6177776208381859,0.9967266375726256,341.98300236695013
PDES,38.0,200.0,1.0,863.2368006218907,,,,265.035065,2.4695177912695145,0.9990165622137712,264.9851058433373,0.6429588350276424,0.9990218534192256,259.3464196491579,1.034563215174361,0.9991116362289624,265.2089115745404,0.6294138915053473,0.999020984595595,192.72122935446896
PDES,38.0,200.0,10.0,863.2368006218907,,,,383.036011,6.327999840133572,0.9995959211900208,412.9057071510479,2.3471046262184823,0.9988094145483604,413.8111858342198,0.5940225001416908,0.9995751094840302,412.7713844177613,0.3764143674851297,0.9995730569358292,470.85271846162254
